Category,Website,Product,Date,Title,review
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Jun-05-2016,Maybelline not upto the mark!!,"                                        BB creams came a long time ago but I happen to try my hands at this all in one tube very recently.I have a huge faith in Maybelline New York brand but this product disappointed me a lot.I have dry skin and bought ""Natural"" shade as it was nearest my skin complexion.This small tube of..."
Beauty Cream,Mouthshut,Maybelline New York BB Cream,May-28-2016,Maybelline BB Cream - Natural shade - stay clear,"                                        BB creams came a long time ago but I happen to try my hands at this all in one tube very recently.I have a huge faith in Maybeline New York brand but this product disappointed me a lot.I have dry skin and bought ""Natural"" shade as it was nearest my skin complexion.This small tube of ..."
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Mar-19-2016,Worth it!,"                                        A great option for daily wear when u want a no makeup look. Its very light weight and provides moderate coverage for spots, uneven skin and dark circles. Not very heavy on pocket as well. Available in 3 shades in india but u can pretty much find your own shade as it blends very well with skin. I..."
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Jul-13-2017,My honest review on maybelline bb cream,"                                        BB cream, also known as Blemish Balm, Blemish Base or Beblesh Balm, is a cosmetic item sold mainly in East and Southeast Asia. Ã‚Â Originally formulated in Germany it was initially used by dermatologists to help laser surgery patients protect, soothe and refine highly sensitive skin while providing..."
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Jul-12-2017,Good product,                                        Maybelline.the name us itself a compliment. .i love Maybelline costmatic brand.its a good bb cream from Maybelline with nice cremy texture.its perfect for regular use like who like light coverage of foundation.it gonna perfect for them.i have since used this last 1 year.and having no complain.it...
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Jun-27-2017,BB cream,"                                        Maybelline new york bb cream is really nice one to be used, its a every day product to be used and with any hesitation its really a good product to be used as, as a company its a good company as all the product is at resin able rate even the lipstick, the compact as well a con cellar and face co..."
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Jun-20-2017,Amazing,"                                        Hello guys, I am gonna review maybelline newyork bb cream which I have been using consistently for many years.its different from other bb creams as it gives a clear glow to skin.it comes in 3 shades: nude, natural, radiance.i am using the radiance shade.this shade perfect for fair skin.a..."
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Jul-13-2016,Maybelline BB cream,                                        Well I am a regular maybelline product user.and have been using a wide range of their products.so I thought of trying the BB cream as well.but this buy didnt seem a good decision for me.the cream gives a very sticky and oily look to the face also the coverage is very artificial.its a big big no ...
Beauty Cream,Mouthshut,Maybelline New York BB Cream,30-days-ago,Good,                                        I want to share my experience with you guyz about this maybelline cream. I think the add made on it is very true about this. After the application of this bb cream you really dont need any other makeup product like foundations or concealers.you got your perfect glow and look for whole day in jus...
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Jan-10-2018,Expensive useless cream,                                        I have recently tried maybelline bb cream and I am higly disappointed with it. with the very first application of this cream I have got pimples on my right cheeks and forehead. this bb cream is too expensive for the quantity of just 18ml. This cream does not even covered my dark circles and spot...
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Aug-09-2017,Perfect Radiance at affordable price.,                                        I have been using Maybelline Clear Glow BB cream for past 5 years and I am totally in love with this product. It works magically on your skin and gives a perfect even tone. It also protects the skin with SPF30 and moisturizer so light that your skin feels fresh. There are different range of BB c...
Beauty Cream,Mouthshut,Maybelline New York BB Cream,Jul-23-2017,Works best,                                        Maybelline BB cream is one of my most favourite as we all know after moisturiser we all use primer but it works best as it moisturises your skin and u need not to use primer after this. It keeps your skin fresh for long hours with its mild fragnance. It helps u to cover dark like and scars on yo...
Beauty Cream,Mouthshut,POND'S White Beauty SPF 30 Fairness BB Cream,May-06-2017,Really good,"                                        Hello everyone good evening, I am shiva here today I review about the facewash that is ponds white beauty facial foam it is really very good to use it is mainly used for removing dark spots on my face and giving good feel. I am using ponds white beauty facial from past one year. Really it is ver..."
Beauty Cream,Mouthshut,POND'S White Beauty SPF 30 Fairness BB Cream,Apr-30-2017,Best facewash in my opinion,                                        In my opinion it's the best facewash our family used ever. It cleans and removes darkness of face. It's gentle for face. Man and women both can use. It's light and non sticky sothat it can clean and remove darkcells very closely. It Cleans the face very well. Requires less water to clean the fac...
Beauty Cream,Mouthshut,POND'S White Beauty SPF 30 Fairness BB Cream,Apr-27-2017,Ponds White is not Beauty,"                                        Hello friends .I am using by ponds white beauty is not intersating and power full product , it is not best quality . this cream is not beautifull white ponds beauty is not suggest company old brandard for brought this face cream is not power full and use lass company ponds beauty almost . it..."
Beauty Cream,Mouthshut,POND'S White Beauty SPF 30 Fairness BB Cream,Apr-23-2017,Harmful,"                                        It is a bad product since I used it last week. I thought it might be good for me. But it affected on my skin. I got pimples. It is not as I thought. It's good to put on but not useful for our face. And as its name is ponds white tone no one can be white using creams. If it's so many billionare, ..."
